key:ID,source,local_id,title,author_list,last_updated,publication_year,url,doi,license,size,type
researchgraph.org/nci/9aea7078-d3e8-411f-914c-8e5f0fbe3e3f,nci.org.au,9aea7078-d3e8-411f-914c-8e5f0fbe3e3f,"Annual 1976-2005 mean minimum temperature of coldest month: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/9aea7078-d3e8-411f-914c-8e5f0fbe3e3f,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/f749f8c8-b1a3-4125-a7ea-178fd4a31307,nci.org.au,f749f8c8-b1a3-4125-a7ea-178fd4a31307,"Daily evapotranspiration, 50th percentile of the ensemble of model estimates. AWRA 0.5, 0.05 degree, Australian Coverage, 2000-2011",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f749f8c8-b1a3-4125-a7ea-178fd4a31307,,http://www.csiro.au/en/About/Footer/Copyright,,dataset
researchgraph.org/nci/6f5d1093-189d-46ea-ab2e-2de81b9c646c,nci.org.au,6f5d1093-189d-46ea-ab2e-2de81b9c646c,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2020-2039 period, CSIRO-MK3.0 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/6f5d1093-189d-46ea-ab2e-2de81b9c646c,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/98afdc04-d30a-4dfc-a264-4de552482fde,nci.org.au,98afdc04-d30a-4dfc-a264-4de552482fde,"Potential evapotranspiration: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/98afdc04-d30a-4dfc-a264-4de552482fde,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/cd1a63bf-b443-4387-8432-ffe087b4ae6d,nci.org.au,cd1a63bf-b443-4387-8432-ffe087b4ae6d,"Minimum temperature of coldest month: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/cd1a63bf-b443-4387-8432-ffe087b4ae6d,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/040c599f-88b2-4bad-b244-8cf3190c9b16,nci.org.au,040c599f-88b2-4bad-b244-8cf3190c9b16,"Daily mean vapour pressure: ANUClimate 1.1, 0.01 degree, Australian Coverage, 1970-2014",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/040c599f-88b2-4bad-b244-8cf3190c9b16,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/7df81d53-e1b1-47a7-bedd-b15219110d14,nci.org.au,7df81d53-e1b1-47a7-bedd-b15219110d14,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2020-2039 period, ECHAM5 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/7df81d53-e1b1-47a7-bedd-b15219110d14,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/7ca3f8a0-05c0-4e3f-89a1-587fc49bc8e1,nci.org.au,7ca3f8a0-05c0-4e3f-89a1-587fc49bc8e1,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2060-2079 period, CSIRO-MK3.0 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/7ca3f8a0-05c0-4e3f-89a1-587fc49bc8e1,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/eceb3f78-657f-4535-990f-f9d7c6719742,nci.org.au,eceb3f78-657f-4535-990f-f9d7c6719742,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2060-2079 period, MIROC3.2 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/eceb3f78-657f-4535-990f-f9d7c6719742,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/f2d11d74-7b40-47f1-a918-3dc3a7399942,nci.org.au,f2d11d74-7b40-47f1-a918-3dc3a7399942,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 1970-1989 period, NNRP and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2d11d74-7b40-47f1-a918-3dc3a7399942,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/2fdcdaf3-b700-4315-9288-019f2ca03111,nci.org.au,2fdcdaf3-b700-4315-9288-019f2ca03111,"Monthly Moisture index: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/2fdcdaf3-b700-4315-9288-019f2ca03111,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/a0ff9919-e35d-492a-8851-f0ad6bf374fe,nci.org.au,a0ff9919-e35d-492a-8851-f0ad6bf374fe,"Annual temperature seasonality (standard deviation *100): eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/a0ff9919-e35d-492a-8851-f0ad6bf374fe,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/cc7133c8-f7e9-4d8b-8bce-84742566c5ea,nci.org.au,cc7133c8-f7e9-4d8b-8bce-84742566c5ea,"Monthly 1976-2005 mean class A pan evaporation: ANUClimate 1.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/cc7133c8-f7e9-4d8b-8bce-84742566c5ea,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/4f724e1e-c799-43cf-882b-c32c7a98419d,nci.org.au,4f724e1e-c799-43cf-882b-c32c7a98419d,"Monthly 1976-2005 mean daily maximum temperature: ANUClimate 1.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/4f724e1e-c799-43cf-882b-c32c7a98419d,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/e3a4badd-3aaa-4844-8784-4e49a9f809ea,nci.org.au,e3a4badd-3aaa-4844-8784-4e49a9f809ea,"Annual 1976-2005 mean precipitation of coldest quarter: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/e3a4badd-3aaa-4844-8784-4e49a9f809ea,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/7ba76b9d-a29d-4d6d-b387-bc77b0453af0,nci.org.au,7ba76b9d-a29d-4d6d-b387-bc77b0453af0,"Monthly Aridity index: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/7ba76b9d-a29d-4d6d-b387-bc77b0453af0,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/7601748e-7246-4ec3-93ee-bfd79ac60859,nci.org.au,7601748e-7246-4ec3-93ee-bfd79ac60859,"Annual 1976-2005 mean of annual temperature seasonality (standard deviation *100): eMAST-R-Package 2.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/7601748e-7246-4ec3-93ee-bfd79ac60859,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/0a521d84-87c5-476e-9590-2158edec30e9,nci.org.au,0a521d84-87c5-476e-9590-2158edec30e9,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, MIROC3.2 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/0a521d84-87c5-476e-9590-2158edec30e9,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/41e7886a-6981-45b3-baab-a1cdad67bc28,nci.org.au,41e7886a-6981-45b3-baab-a1cdad67bc28,"Proportion of days per month with precip > 0.2mm : ANUClimate 1.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/41e7886a-6981-45b3-baab-a1cdad67bc28,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/e78fe374-ea40-4f4c-bc3e-8860f3a18aa8,nci.org.au,e78fe374-ea40-4f4c-bc3e-8860f3a18aa8,"Highest period radiation: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/e78fe374-ea40-4f4c-bc3e-8860f3a18aa8,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/c73d1a7f-c826-4a98-bc96-132405a5c0ea,nci.org.au,c73d1a7f-c826-4a98-bc96-132405a5c0ea,"Equilibrium Evapotranspiration (approximated): eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/c73d1a7f-c826-4a98-bc96-132405a5c0ea,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/3bff7965-dc57-4f0f-b9ad-8e2ef2c7199c,nci.org.au,3bff7965-dc57-4f0f-b9ad-8e2ef2c7199c,"Annual 1976-2005 mean of annual precipitation: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/3bff7965-dc57-4f0f-b9ad-8e2ef2c7199c,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/108d5f02-f386-416f-84f5-fd49a044434c,nci.org.au,108d5f02-f386-416f-84f5-fd49a044434c,"Growing degree days - baseline 0 degrees Celsius: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/108d5f02-f386-416f-84f5-fd49a044434c,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/32ada987-2d47-4187-895c-3d5bf36ae6a1,nci.org.au,32ada987-2d47-4187-895c-3d5bf36ae6a1,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2020-2039 period, MIROC3.2 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/32ada987-2d47-4187-895c-3d5bf36ae6a1,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/69823673-9878-42aa-ba74-641129ebe78a,nci.org.au,69823673-9878-42aa-ba74-641129ebe78a,"Precipitation of coldest quarter: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/69823673-9878-42aa-ba74-641129ebe78a,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/2df96f92-f0f0-44fc-8110-d191629f6e5b,nci.org.au,2df96f92-f0f0-44fc-8110-d191629f6e5b,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2020-2039 period, ECHAM5 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/2df96f92-f0f0-44fc-8110-d191629f6e5b,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/dfb83dbc-48b6-4afc-b1fe-d4f9d29b69d3,nci.org.au,dfb83dbc-48b6-4afc-b1fe-d4f9d29b69d3,"Daily evapotranspiration, 97.5th percentile of the ensemble of model estimates. AWRA 0.5, 0.05 degree, Australian Coverage, 2000-2011",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/dfb83dbc-48b6-4afc-b1fe-d4f9d29b69d3,,http://www.csiro.au/en/About/Footer/Copyright,,dataset
researchgraph.org/nci/fd428047-fdd5-4811-b083-c2c9265eb523,nci.org.au,fd428047-fdd5-4811-b083-c2c9265eb523,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2060-2079 period, ECHAM5 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/fd428047-fdd5-4811-b083-c2c9265eb523,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/c49888fe-eb97-4c2a-abfc-273a9d8e95d4,nci.org.au,c49888fe-eb97-4c2a-abfc-273a9d8e95d4,"Monthly total precipitation: ANUClimate 1.0, 0.01 degree, Australian Coverage, 1970-2014",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/c49888fe-eb97-4c2a-abfc-273a9d8e95d4,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/316bce85-44d3-406d-bd8d-26a757614df2,nci.org.au,316bce85-44d3-406d-bd8d-26a757614df2,"Daily root-zone soil moisture (0-1 m soil layer), 97.5th percentile of the ensemble of model estimates: AWRA 0.5, 0.05 degree, Australian Coverage, 2000-2011",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/316bce85-44d3-406d-bd8d-26a757614df2,,http://www.csiro.au/en/About/Footer/Copyright,,dataset
researchgraph.org/nci/54fa8102-d545-4a6f-b8cc-6ebd9dc15812,nci.org.au,54fa8102-d545-4a6f-b8cc-6ebd9dc15812,"Radiation of wettest month: ANUClimate 1.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/54fa8102-d545-4a6f-b8cc-6ebd9dc15812,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/8538fbcb-e03e-452b-9aa8-3bd794fc0d47,nci.org.au,8538fbcb-e03e-452b-9aa8-3bd794fc0d47,"Radiation of coldest quarter: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/8538fbcb-e03e-452b-9aa8-3bd794fc0d47,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/29985aa6-de1d-4280-837d-86b7aad431a5,nci.org.au,29985aa6-de1d-4280-837d-86b7aad431a5,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 1990-2009 period, ECHAM5 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/29985aa6-de1d-4280-837d-86b7aad431a5,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/292ed123-4bde-400e-9ef8-bb5c3a5a6c59,nci.org.au,292ed123-4bde-400e-9ef8-bb5c3a5a6c59,"Radiation of warmest month: ANUClimate, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/292ed123-4bde-400e-9ef8-bb5c3a5a6c59,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/43ba8075-1d46-4256-a849-f7f39ca99d75,nci.org.au,43ba8075-1d46-4256-a849-f7f39ca99d75,"Proportion of local area that is ocean: ANUClimate 1.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/43ba8075-1d46-4256-a849-f7f39ca99d75,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/b7fa32b1-0599-474d-9b5a-0a978796f106,nci.org.au,b7fa32b1-0599-474d-9b5a-0a978796f106,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, CCCMA3.1 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/b7fa32b1-0599-474d-9b5a-0a978796f106,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/2fbbe45c-6543-41f4-a94b-f8ffe072db3e,nci.org.au,2fbbe45c-6543-41f4-a94b-f8ffe072db3e,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, NNRP and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/2fbbe45c-6543-41f4-a94b-f8ffe072db3e,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/aaf3273e-9a68-418c-9b64-9b332f6c51b6,nci.org.au,aaf3273e-9a68-418c-9b64-9b332f6c51b6,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2020-2039 period, CSIRO-MK3.0 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/aaf3273e-9a68-418c-9b64-9b332f6c51b6,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/8727f46c-bcf6-4a73-950b-9294d2f9a34e,nci.org.au,8727f46c-bcf6-4a73-950b-9294d2f9a34e,"Precipitation of driest month: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/8727f46c-bcf6-4a73-950b-9294d2f9a34e,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/f5193adc-ccc8-4fbe-8d39-9fe8399cf97d,nci.org.au,f5193adc-ccc8-4fbe-8d39-9fe8399cf97d,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2060-2079 period, CCCMA3.1 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5193adc-ccc8-4fbe-8d39-9fe8399cf97d,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/1fd685ac-1340-4944-b461-7e15af67051b,nci.org.au,1fd685ac-1340-4944-b461-7e15af67051b,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 1990-2009 period, CSIRO-MK3.0 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/1fd685ac-1340-4944-b461-7e15af67051b,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/bede1134-66f0-4e6b-aa4f-621cece8a5a2,nci.org.au,bede1134-66f0-4e6b-aa4f-621cece8a5a2,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2020-2039 period, CCCMA3.1 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/bede1134-66f0-4e6b-aa4f-621cece8a5a2,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/312d26e5-ff84-42b0-9197-2f9943790aca,nci.org.au,312d26e5-ff84-42b0-9197-2f9943790aca,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2060-2079 period, CCCMA3.1 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/312d26e5-ff84-42b0-9197-2f9943790aca,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/298b81cb-6fd4-4ca8-8613-85530dc8df67,nci.org.au,298b81cb-6fd4-4ca8-8613-85530dc8df67,"Annual mean temperature: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/298b81cb-6fd4-4ca8-8613-85530dc8df67,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/dc1192b2-af77-456f-9dd1-2a460f5a567f,nci.org.au,dc1192b2-af77-456f-9dd1-2a460f5a567f,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2060-2079 period, CCCMA3.1 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/dc1192b2-af77-456f-9dd1-2a460f5a567f,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/2ee2e010-9114-429e-a91c-1eae339cf588,nci.org.au,2ee2e010-9114-429e-a91c-1eae339cf588,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2020-2039 period, CCCMA3.1 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/2ee2e010-9114-429e-a91c-1eae339cf588,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/fdb963a2-42d7-4f8d-a429-90345aadbef8,nci.org.au,fdb963a2-42d7-4f8d-a429-90345aadbef8,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, CSIRO-MK3.0 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/fdb963a2-42d7-4f8d-a429-90345aadbef8,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/5e597b88-c9fb-426e-beee-e08efcfe0ec6,nci.org.au,5e597b88-c9fb-426e-beee-e08efcfe0ec6,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2020-2039 period, CSIRO-MK3.0 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/5e597b88-c9fb-426e-beee-e08efcfe0ec6,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/9b32f7ff-8fbd-4f67-a899-49de0e38f8d8,nci.org.au,9b32f7ff-8fbd-4f67-a899-49de0e38f8d8,"Annual 1976-2005 mean diurnal range: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/9b32f7ff-8fbd-4f67-a899-49de0e38f8d8,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/9ea3c30c-df67-45fd-9edb-314bf9fc1f04,nci.org.au,9ea3c30c-df67-45fd-9edb-314bf9fc1f04,"Precipitation of driest quarter: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/9ea3c30c-df67-45fd-9edb-314bf9fc1f04,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/8de03db3-fd1a-4e3f-bd93-56d59bdfea46,nci.org.au,8de03db3-fd1a-4e3f-bd93-56d59bdfea46,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 1970-1989 period, NNRP and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/8de03db3-fd1a-4e3f-bd93-56d59bdfea46,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/f30e39a4-15dc-4038-a37f-7fd29744e46a,nci.org.au,f30e39a4-15dc-4038-a37f-7fd29744e46a,ANUClimate collection,,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f30e39a4-15dc-4038-a37f-7fd29744e46a,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/d621b49d-3b4a-4f50-8227-8d9e71054ab4,nci.org.au,d621b49d-3b4a-4f50-8227-8d9e71054ab4,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 1970-1989 period, NNRP and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/d621b49d-3b4a-4f50-8227-8d9e71054ab4,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/5b952888-2576-408f-8d6b-62c36fa7a654,nci.org.au,5b952888-2576-408f-8d6b-62c36fa7a654,"Annual 1976-2005 mean of mean temperature of warmest quarter: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/5b952888-2576-408f-8d6b-62c36fa7a654,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/cbdbb9af-f7e2-4d27-af79-81c344d5a883,nci.org.au,cbdbb9af-f7e2-4d27-af79-81c344d5a883,"Annual precipitation seasonality (coefficient of variation): eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/cbdbb9af-f7e2-4d27-af79-81c344d5a883,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/e1a3ef9b-b339-4dcc-aec7-d49ac9b6317f,nci.org.au,e1a3ef9b-b339-4dcc-aec7-d49ac9b6317f,"Daily minimum temperature: ANUClimate 1.1, 0.01 degree, Australian Coverage, 1970-2014",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/e1a3ef9b-b339-4dcc-aec7-d49ac9b6317f,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/e588e7ff-6ae3-47b0-8eff-bf38f845448a,nci.org.au,e588e7ff-6ae3-47b0-8eff-bf38f845448a,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, MIROC3.2 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/e588e7ff-6ae3-47b0-8eff-bf38f845448a,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/4b64a7b8-eb52-4eed-8424-e1ced455d7cf,nci.org.au,4b64a7b8-eb52-4eed-8424-e1ced455d7cf,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, CCCMA3.1 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/4b64a7b8-eb52-4eed-8424-e1ced455d7cf,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/00b55792-c936-4e2f-82ae-d3f637521326,nci.org.au,00b55792-c936-4e2f-82ae-d3f637521326,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2020-2039 period, CSIRO-MK3.0 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/00b55792-c936-4e2f-82ae-d3f637521326,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/f7b43887-faeb-4364-babd-80beaac70fac,nci.org.au,f7b43887-faeb-4364-babd-80beaac70fac,"Overland run-off: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7b43887-faeb-4364-babd-80beaac70fac,,https://creativecommons.org/licenses/by/4.0/,,dataset
